,component_1,component_2,component_3,component_4,component_5,component_6,component_7,component_8,component_9,component_10
99,-3.833546140669029,-0.7314129669563707,-1.7248301427120238,-3.5236108011290104,-0.41928138464303144,-0.13592263224533754,-0.3770593592444055,-0.11211848361540065,1.1935483028331644,-0.6608745890017728
124,-5.468943506836407,1.467607491088504,-0.5709946197304977,-4.119862628718411,-0.6342530713414819,0.8725758202213798,-1.1439489464835542,-0.5375418454702474,-0.4861256974969992,-0.6060498135444043
203,-2.628824385552454,5.115304232850686,-0.33448851508323846,-2.57098490822788,0.8523112865757443,-0.5790441232559068,-2.638150444803555,0.2508108256587796,0.7114795052909945,0.4117091253489521
74,-3.05471213537783,-1.5851939969482076,-0.14502580554426575,0.32342865296143414,-1.1653712377200014,1.2528181858957284,3.904866920429689,-3.9503252544853718,0.4776585562281437,-0.9759155742911626
153,-3.6070063207074674,-0.4504421288543839,-0.8088515660867701,0.0791189553610566,-0.9765970394282563,-0.2835943484029673,0.33514170258026693,-1.4380707753775517,0.9171764712175752,-0.33461266625351627
38,1.7722374173805702,-2.1113798998005056,2.7137311787164244,-0.9044666291796896,1.4012267073677125,3.240328846583934,3.3896962076087958,0.920546921098033,-2.658424827473287,2.5996566697447347
125,-2.280082299973575,3.2954198910246957,-1.8321122199899353,-1.129694884925959,-0.17203002821416488,-0.08286532463244518,-0.751298129778628,1.0144285949091965,-0.5776786970090478,-0.6143755519540177
30,2.504714904669823,-3.1257126666313693,-0.8344532803325586,1.4329689954964246,-0.8748724898404094,-0.6688254922516416,-1.016783147773157,0.8948837152339616,-4.601638748488409,-3.748267588891344
83,-3.0332949834264435,-1.8735960439598993,-0.351193736036529,2.2907994248543644,-2.019155780171067,1.738184074609009,-1.9659629802564047,-2.0285921460575773,1.5595555553035085,-1.157537496322738
159,0.3108019166569037,-0.31350209259153977,-0.25501274997228135,-5.442258226905165,2.778324392595857,0.060193746797575005,-1.020137930788111,-0.22073576444287932,-0.030596535075200052,-0.494361214533758
82,-3.909604444603358,1.3694450323092524,-1.0399953157295476,-3.65307613277789,0.18975210084335342,0.9741590339412713,-0.7487329076198815,-0.7278165122701514,0.7841658260291939,-1.2216676293912778
220,-1.8076183489778548,0.011008816964846858,-0.6261998974619613,1.4179459230424503,-0.9519271271360332,-0.6570598193642209,-0.12655364851125173,0.8160191146757735,-0.1857013321132483,-0.14605090884240823
143,-0.39444079206577715,-3.2437984878312123,0.2779888497654183,4.909397291346844,-0.167769610244337,-0.14930702461230078,6.497108906349058,-4.55324424381703,0.9879736841398712,-1.1714312527758306
189,2.976285677123045,-2.518486851134537,-0.6905235688567926,4.667708312554024,-1.9809765630977374,-7.6869817522787915,3.833875367026818,4.825822741370175,-3.1563947077422077,-0.9062142806581823
225,-4.813314676941292,4.9688942170380495,-1.938561000685173,-3.1739154131609593,-1.8261329819277112,-0.37953386289938085,-1.0706778055743023,0.6422721913320635,-0.5071604551195539,-0.28671673287439703
139,-1.0121340889005308,-0.8080785756827904,0.47611847611601404,0.10237299083806962,-1.7332364415836004,0.12892429665875252,0.21848542352998693,1.2238915295860708,0.5741866010752732,2.066189196188496
215,-2.066932691097335,1.4860895364144002,-3.0683487397306064,-0.7368323534493222,-4.371740249977943,-3.343961905415136,5.116410776449443,6.239064164777707,14.886900448173813,11.219170626151598
108,4.121507361650013,2.680337802695083,3.2236278006333516,-5.757090959262032,9.506059745644448,-2.1912843585992285,1.9374519977515496,0.9400209926036086,1.233010560819841,0.20368656332357102
133,1.7809813044233223,-1.5625435667837346,-0.1628148399394894,5.688299021637308,-2.8418432358493697,2.600226096635583,-2.1323059559820328,-3.123162289412504,0.4533462577204621,-0.8249205395519491
44,3.7475057243823024,-2.7215335065011277,2.386598669224108,10.711017721040987,1.7632908010306552,3.5392025568785583,6.078161199794888,-5.85167676604848,4.2253470788675696,-5.0938591586478115
105,-4.9488825856715675,2.3953548635750432,-0.9712195584524602,-3.773372329495416,-0.2731958094753124,0.09685802423998209,-1.1922500493821506,0.03481867011242314,-0.5758763801809766,-0.6996644171120505
121,-2.014287123590258,-0.001600854628776649,-0.9157157913805906,-0.7762100098449821,-2.377181776310427,0.8839274379573864,-1.1974888490228268,-0.7924739899470182,-0.4179481604827434,-1.3713535128627556
31,7.246651462529749,-6.2681689074300095,0.4965509228791996,6.999573989049624,2.3960064499578304,10.56922513302345,17.37734195424121,-1.7763719986580662,-3.3433154325530285,-2.759713232853303
41,13.350907971433047,-7.267977199943898,8.142519126482053,10.33596372855142,3.0158238313174226,35.64969274435376,-9.499215956436867,18.241234094783497,2.550169286270428,-1.0000847809783144
197,-2.2953908590856367,-0.12132599513227435,-0.5059275250470816,2.671457995852479,0.08279859978372167,0.31447796561967734,2.5924683060867544,4.329328422955649,4.668591070023889,-1.1213612759611191
96,5.4362348788713675,-2.838273823490161,3.564281224230564,6.3434640040531605,-1.9875635656368689,-0.6377797113308422,-7.381613742900271,-0.9011733589666442,-3.8467900064389204,2.565660249711876
86,-4.023335600970794,0.2741367128663901,-0.81006116020874,-2.2232329193006777,-0.4170693177408186,-0.013479118903286715,-2.487438748144661,-0.4258973791708342,-0.6959673139427306,0.7100210363905592
36,-0.4900666767857843,-2.3166967708956596,0.5474891013847415,4.996556364746495,0.6175999581545543,2.785600544336004,-0.23986930981297275,-5.393239134840576,2.6919788795446458,-0.3213872721104564
19,-0.46573745910449327,-1.6082599986168093,0.9045301829711547,-1.6306092270904495,1.6940684171933946,2.462998096126947,2.363559286352803,-1.0485974153056024,-2.5942431971134976,-0.17704209154462613
27,14.282034914476318,-0.7368429541806956,7.639646144141439,-1.3816983691148632,8.866708034383704,2.9754897951414745,22.024423557794726,-6.982365023136829,-10.7583048428386,16.14186271220198
24,10.35674124538501,-7.760125768986912,-1.1129985352288132,9.137030260937332,2.1712443788975087,4.0160529123549,-7.070461081801655,-3.220148683159595,-10.601876255472101,12.177191116302325
113,-5.917413507348622,0.4216932801472632,-0.16452945174320383,-3.8317465807096314,0.07614141596749556,0.232524454690555,-1.3017907596756535,-0.37023408735905067,-0.7142509369446193,-0.37027317024441647
127,-2.7895241423467416,0.04916254757832405,-1.8166091984287602,-2.3668793179957155,-1.6815734943229717,0.2065589890540737,-1.383466033806393,-0.0905414164837516,1.2361967595833996,-0.26047270551717855
67,-0.2943529171141859,-2.003847647589929,1.9271109145869516,1.9554580450805463,1.21632060230963,1.0096957871164853,-6.669687964163473,-3.6209631069946995,-3.04578820285249,5.290765469885296
180,-5.397858099343074,0.26475086475670423,-0.9772328769241289,-3.522483563696752,-0.190012859549018,0.09678051535578328,0.2018393388485499,0.5443925257115544,-0.003969188616533169,-0.9621930562186496
12,-1.9921539123143417,0.5264096324991874,-1.2979484102845622,0.9103276246836669,-1.714673266314423,-1.7149212388970247,1.2148871413035853,2.9640644458028373,-0.7518060486120356,-0.9189514539161577
132,-4.183110475674233,2.728007895336875,-0.9337358671789708,-4.4764722974128865,2.1346850052423214,0.022676455415151855,-1.0562662466823611,-0.04870074637928792,-0.343597252142017,-0.7198888167146484
14,8.725671814025175,-2.674769764988529,3.345284378066848,7.126106757065246,5.477501705156059,-3.580465942728587,7.085944467658791,2.2781538113268147,-3.8820451547768733,0.022184051897171778
172,-3.136171797899996,2.5767053188516242,-1.1051017926753717,-1.45202879922911,-2.1432275583086717,-1.7010394226177226,-1.660278644883831,2.4265096735231815,0.37555858144349863,-0.27501536702836515
140,-1.463005828139377,-0.5227979586747575,0.8325182689939254,0.8859226888389929,0.12728241075147712,-0.24131264671306363,-2.0091268777457314,-1.646667707625693,-0.494863609232878,3.6938342828574666
205,6.683647478623715,-1.638840430196121,0.7014712339612689,11.661365476799807,-3.7061337393965066,-14.197595421347286,-4.977962473207369,13.783615715483599,-4.68789088131709,-7.832300612049396
158,-5.317464468380197,-0.012023083445300366,-0.30147830855886654,-2.3001854259619865,-0.8661969770307647,1.1898057426485689,-0.5871009527429435,0.36891956716967284,1.5175432843113756,-0.48412338597930277
72,-0.39867169545466624,-2.110887304191569,-0.27481344240630284,2.917751086104891,-1.1881753460403959,0.24028688355459285,2.670334120453188,-4.2382130329646195,3.984523516026984,-1.0453298041242187
176,-3.809934765715888,3.8669843618032993,-1.7533466001206934,-3.445202533864103,-0.546284011866035,-0.8291980946297184,-0.6734252419567405,0.05440359259339873,-1.5589160202035561,-0.7809841441480527
20,0.34415945412538507,-3.074861066289794,-0.44980438747230195,6.5210308086343245,-1.1537163861195736,-0.23642982264811577,-4.7215734128662,-0.33774873295996527,-3.7800881040168464,1.3437376849658085
106,-4.9950289212165035,0.0473485748248326,-0.4486894402511414,-3.2355946323947813,0.8224176840568183,1.3249409782081134,-1.5269231441866706,-1.0260680926336898,-0.09370644434888749,-1.441775810286745
70,-0.32802428850987997,-0.876832522349759,-0.2056932589263368,4.4522171369020604,-0.7535179346733519,-2.019212685648003,-2.967535408412416,-3.0595878322055636,-0.9396319913984662,-0.5374801394925466
152,-5.635419862385677,-0.7949625877816777,-0.32016285483917406,-2.456681732383972,-0.15104792674442144,1.2819549332605071,-1.5125679755059072,-1.937396590210937,-0.2695456297879481,-1.1881408473215436
89,0.5403274409151974,3.0798923321616183,-1.3798941303168595,-0.3180071551059366,0.34001575282764696,-1.1547993052316494,-2.82129891754351,-0.4867034504413274,1.987440215663073,2.6236530774980484
234,4.988103410047464,0.805232888206297,3.020979192951517,-1.74408909122858,2.869084011157685,3.688721734798938,1.9724685028071995,-6.534366316119808,2.2095529253542026,-9.243523706087084
134,-2.209844388842072,-0.6801727447905344,0.5878641677727244,3.680015623411717,-1.0258442840808688,0.15765222619332417,-3.8638459951136923,-5.957762866180381,0.9379526217313408,2.0811253911910255
46,-0.6519272503336329,-0.5453110360912901,-0.9666027919333978,-3.3074288620766974,-1.7107414091633368,2.874980086738446,1.6157690171576136,0.3245387882629835,-0.9023194990395282,-2.0311830373960174
223,0.37183890924284463,-0.8019846113550538,-3.732138819934221,2.405984369784736,-2.1322732959975323,-3.5658538325039975,-2.220475848823008,3.558810709750932,4.044376844401703,1.4468007763271087
131,-1.4477731241756036,5.076985555279712,-0.06814754114903623,-2.228603988229624,0.17151432969936925,0.4069708076286034,-1.0892289791985916,-0.6808078026617548,-0.369474590744134,0.655640958204278
66,-0.6314909415091499,-1.9616010328717752,-0.5974069278740761,1.054192651525959,0.21742502155302268,1.1323771974087726,1.976923157611831,-0.09549530567348936,-2.1500994550339256,-1.7278152585964974
93,-5.472344396026754,0.9732734794764734,-1.4659860574367938,-3.7465058543150223,-0.5363054924776779,0.9423678802249734,-0.6511984907868029,0.03213083965427155,0.48772048564344944,0.15154021166304804
8,1.5212805228827573,-0.0884467228486183,-0.3651093220600097,3.302653606704589,-1.477502073369947,-3.3987966595417456,1.4805108375780482,-0.16254406642294703,-0.8733687049062994,2.696401702565698
154,-4.226249264829791,-1.6711679460713118,-0.9433820927513159,1.5058710345314998,-0.5722759831089825,0.5070050357340543,-0.27638558510203615,-4.348821477130174,2.038218223159226,-0.6644800458326914
219,-2.9149026776475195,1.6347978913359185,-2.5129773365376997,-3.0225371240369543,-2.290497149183531,-2.809618594484235,1.775085041636525,5.331066611800515,9.071767491494017,8.584952226043939
267,-1.9478175324995324,-0.7203022232415552,0.11855796591209161,1.9569095627894113,-1.4993656834955897,-1.3797094549229896,-2.6852710990250865,-0.2953577525330296,-1.2971855906401681,-2.238375894380189
231,-4.244881509404715,1.7856734510755652,-1.0923172250045143,-2.398934167020521,-1.2170763717909694,0.11788939934154008,1.377450218927995,1.0741526861684603,1.9744730439685716,0.08537424593501065
56,54.20263079616094,-8.768849306512129,74.3547251861816,-20.091925553581493,-24.81028032295907,-6.885979356980725,-1.556723553364767,-1.3698012790081415,3.9221893071702354,-1.6434057572568
75,-0.1977662014092196,-0.39272545977706447,-1.1203114783494088,-0.14878039125912396,-0.7324166212938985,-0.38638635229783264,-0.16337507423850406,3.6568581696657394,4.151909924859684,6.874337690988158
136,-2.7165453906155794,0.05179642320883515,-1.9468239876308968,-3.4240085940068434,1.0220602489923654,1.0511624075859465,-0.4976424965818513,-0.4403174671893179,0.49015274328129876,0.8920574436339268
109,-5.979037368480276,0.15028199357926036,-0.7784732770504719,-3.554051173898998,-0.27122806784914616,0.44173408553663474,-1.121900015807546,-0.1379228096690422,-0.43339261894850234,-0.5631049429778383
120,-4.989995215791533,1.8970429532935826,-1.2752941767051778,-4.461739094644984,-0.5682313665362332,0.621871547132342,-0.8042879226123759,-0.42838130168520966,-0.21074848488689374,0.44719010591358627
61,-0.9295635635712598,-0.771702934065868,0.5432900443822103,0.14405006252131608,1.3835891849429003,-1.6080786824156916,-3.4944174460818704,-0.9172698843512583,-2.5260929647107586,0.7715756318740263
227,-1.3647599304123768,0.1378403549060973,0.699282351190893,-0.3542614159392221,-2.4660780811986176,0.8164451779764834,3.8343092583362828,0.745253954868364,-0.3788204037737247,2.0625754957561164
226,-0.6078628188235261,-1.1375167047408532,-0.46890272200113986,-0.8790490720947894,-2.83612795671416,-0.11644322992346626,-0.2698594129329368,1.0105229304861505,0.7195319704409273,-1.0793865795564535
